ID	Concept_ID	Class	English	French	MSA	Dialect	Example	En_lemma_POS	Fr_lemma_POS	MSA_lemma_POS	CODA	Tokenization	CAPHI	Release Status	Release Note
13272	328	OpenClass	send	envoyer	أَرْسَل	JED		send_VERB	envoyer_VERB	Oarosal_VERB	رسل	رسل	r a s a l	READY	
13274	328	OpenClass	send	envoyer	أَرْسَل	RIY		send_VERB	envoyer_VERB	Oarosal_VERB	رسل	رسل	r a s a l	READY	
13276	328	OpenClass	send	envoyer	أَرْسَل	JED		send_VERB	envoyer_VERB	Oarosal_VERB	رسل	رسل	r a s s i l	READY	
13277	328	OpenClass	send	envoyer	أَرْسَل	RIY		send_VERB	envoyer_VERB	Oarosal_VERB	رسل	رسل	r a s s i l	READY	
13313	329	OpenClass	pound	livre	جُنَيْه	JED		pound_NOUN	livre_NOUN	junayoh_NOUN	جنيه	جنيه	j i n ee h	READY	
13315	329	OpenClass	pound	livre	جُنَيْه	RIY		pound_NOUN	livre_NOUN	junayoh_NOUN	جنيه	جنيه	j i n ee h	READY	
13347	331	OpenClass	ready	prêt	جاهِز	JED		ready_ADJ	prêt_ADJ	jAhiz_ADJ	جاهز	جاهز	j aa h i z	READY	
13351	331	OpenClass	ready	prêt	جاهِز	RIY		ready_ADJ	prêt_ADJ	jAhiz_ADJ	جاهز	جاهز	j aa h i z	READY	
13389	331	OpenClass	ready	prêt	جاهِز	JED		ready_ADJ	prêt_ADJ	jAhiz_ADJ	مستعد	مستعد	m u s t a 3 i d d	READY	
13390	331	OpenClass	ready	prêt	جاهِز	RIY		ready_ADJ	prêt_ADJ	jAhiz_ADJ	مستعد	مستعد	m u s t a 3 i d d	READY	
13404	332	OpenClass	dress	robe	فُسْتان	JED		dress_NOUN	robe_NOUN	fusotAn_NOUN	ثوب	ثوب	t oo b	READY	
13406	332	OpenClass	dress	robe	فُسْتان	JED		dress_NOUN	robe_NOUN	fusotAn_NOUN	ثوب	ثوب	th oo b	READY	
13407	332	OpenClass	dress	robe	فُسْتان	RIY		dress_NOUN	robe_NOUN	fusotAn_NOUN	ثوب	ثوب	th oo b	READY	
13411	332	OpenClass	dress	robe	فُسْتان	JED		dress_NOUN	robe_NOUN	fusotAn_NOUN	ثوب نسائي	ثوب نسائي	t oo b # n i s aa 2 i	READY	
13412	332	OpenClass	dress	robe	فُسْتان	RIY		dress_NOUN	robe_NOUN	fusotAn_NOUN	ثوب نسائي	ثوب نسائي	t oo b # n i s aa 2 i	READY	
13413	332	OpenClass	dress	robe	فُسْتان	JED		dress_NOUN	robe_NOUN	fusotAn_NOUN	ثوب نسائي	ثوب نسائي	th oo b # n i s aa 2 i	READY	
13414	332	OpenClass	dress	robe	فُسْتان	RIY		dress_NOUN	robe_NOUN	fusotAn_NOUN	ثوب نسائي	ثوب نسائي	th oo b # n i s aa 2 i	READY	
13426	332	OpenClass	dress	robe	فُسْتان	JED		dress_NOUN	robe_NOUN	fusotAn_NOUN	فستان	فستان	f u s t aa n	READY	
13430	332	OpenClass	dress	robe	فُسْتان	RIY		dress_NOUN	robe_NOUN	fusotAn_NOUN	فستان	فستان	f u s t aa n	READY	
13444	333	OpenClass	club	club	نادِي	JED		club_NOUN	club_NOUN	nAdiy_NOUN	جمعية	جمعية	j a m 3 i y y a	READY	
13445	333	OpenClass	club	club	نادِي	RIY		club_NOUN	club_NOUN	nAdiy_NOUN	جمعية	جمعية	j a m 3 i y y a	READY	
13453	333	OpenClass	club	club	نادِي	JED		club_NOUN	club_NOUN	nAdiy_NOUN	كلب	كلب	k l a b b	CHECK	Foreign
13454	333	OpenClass	club	club	نادِي	RIY		club_NOUN	club_NOUN	nAdiy_NOUN	كلب	كلب	k l a b b	CHECK	Foreign
13468	333	OpenClass	club	club	نادِي	JED		club_NOUN	club_NOUN	nAdiy_NOUN	نادي	نادي	n aa d i	READY	
13473	333	OpenClass	club	club	نادِي	RIY		club_NOUN	club_NOUN	nAdiy_NOUN	نادي	نادي	n aa d i	READY	
13494	334	OpenClass	season	saison	مَوْسِم	JED		season_NOUN	saison_NOUN	mawosim_NOUN	فصل	فصل	f a s. l	READY	
13497	334	OpenClass	season	saison	مَوْسِم	RIY		season_NOUN	saison_NOUN	mawosim_NOUN	فصل	فصل	f a s. l	READY	
13512	334	OpenClass	season	saison	مَوْسِم	JED		season_NOUN	saison_NOUN	mawosim_NOUN	موسم	موسم	m oo s i m	READY	
13513	334	OpenClass	season	saison	مَوْسِم	RIY		season_NOUN	saison_NOUN	mawosim_NOUN	موسم	موسم	m oo s i m	READY	
13534	335	MixedClass	customs	douane	ال+ جَمارِك	JED		custom_NOUN	douane_NOUN	Al+_DET jumoruk_NOUN	الجمارك	ال+ جمارك	2 a l j a m aa r i k	READY	
13535	335	MixedClass	customs	douane	ال+ جَمارِك	RIY		custom_NOUN	douane_NOUN	Al+_DET jumoruk_NOUN	الجمارك	ال+ جمارك	2 a l j a m aa r i k	READY	
13574	336	OpenClass	lens	lentille	عَدَسَة	JED		lens_NOUN	lentille_NOUN	Eadasap_NOUN	عدسة	عدسة	3 a d a s a	READY	
13579	336	OpenClass	lens	lentille	عَدَسَة	RIY		lens_NOUN	lentille_NOUN	Eadasap_NOUN	عدسة	عدسة	3 a d a s a	READY	
13608	337	OpenClass	center	centre	مَرْكَز	JED		center_NOUN	centre_NOUN	marokaz_NOUN	قلب	قلب	g a l b	READY	
13609	337	OpenClass	center	centre	مَرْكَز	RIY		center_NOUN	centre_NOUN	marokaz_NOUN	قلب	قلب	g a l b	READY	
13628	337	OpenClass	center	centre	مَرْكَز	JED		center_NOUN	centre_NOUN	marokaz_NOUN	مركز	مركز	m a r k a z	READY	
13634	337	OpenClass	center	centre	مَرْكَز	RIY		center_NOUN	centre_NOUN	marokaz_NOUN	مركز	مركز	m a r k a z	READY	
13643	337	OpenClass	center	centre	مَرْكَز	JED		center_NOUN	centre_NOUN	marokaz_NOUN	مقر	مقر	m a q a r r	READY	
13644	337	OpenClass	center	centre	مَرْكَز	RIY		center_NOUN	centre_NOUN	marokaz_NOUN	مقر	مقر	m a q a r r	READY	
13654	337	OpenClass	center	centre	مَرْكَز	JED		center_NOUN	centre_NOUN	marokaz_NOUN	وسط	وسط	w a s. a t.	READY	
13657	337	OpenClass	center	centre	مَرْكَز	RIY		center_NOUN	centre_NOUN	marokaz_NOUN	وسط	وسط	w a s. a t.	READY	
13684	338	OpenClass	prescription	ordonnance	رُوشِتَّة ، وصفة دواء	JED		prescription_NOUN	ordonnance_NOUN	ruwcitXap_NOUN , waSofap_NOUN dawAC_NOUN	روشتة	روشتة	r u sh i t t a	CHECK	Foreign
13685	338	OpenClass	prescription	ordonnance	رُوشِتَّة ، وصفة دواء	RIY		prescription_NOUN	ordonnance_NOUN	ruwcitXap_NOUN , waSofap_NOUN dawAC_NOUN	روشتة	روشتة	r u sh i t t a	CHECK	Foreign
13693	338	OpenClass	prescription	ordonnance	رُوشِتَّة ، وصفة دواء	JED		prescription_NOUN	ordonnance_NOUN	ruwcitXap_NOUN , waSofap_NOUN dawAC_NOUN	وصفة	وصفة	w a s. f a	READY	
13697	338	OpenClass	prescription	ordonnance	رُوشِتَّة ، وصفة دواء	RIY		prescription_NOUN	ordonnance_NOUN	ruwcitXap_NOUN , waSofap_NOUN dawAC_NOUN	وصفة	وصفة	w a s. f a	READY	
13707	338	OpenClass	prescription	ordonnance	رُوشِتَّة ، وصفة دواء	JED		prescription_NOUN	ordonnance_NOUN	ruwcitXap_NOUN , waSofap_NOUN dawAC_NOUN	وصفة طبيب	وصفة طبيب	w a s. f a t. # t. a b ii b	CHECK	
13708	338	OpenClass	prescription	ordonnance	رُوشِتَّة ، وصفة دواء	RIY		prescription_NOUN	ordonnance_NOUN	ruwcitXap_NOUN , waSofap_NOUN dawAC_NOUN	وصفة طبيب	وصفة طبيب	w a s. f a t. # t. a b ii b	CHECK	
13716	339	OpenClass	map	plan	خَرِيطَة	RIY		map_NOUN	plan_NOUN	xariyTap_NOUN	خارطة	خارطة	kh aa r t. a	READY	
13733	339	OpenClass	map	plan	خَرِيطَة	JED		map_NOUN	plan_NOUN	xariyTap_NOUN	خريطة	خريطة	kh a r ii t. a	READY	
13738	339	OpenClass	map	plan	خَرِيطَة	RIY		map_NOUN	plan_NOUN	xariyTap_NOUN	خريطة	خريطة	kh a r ii t. a	READY	
13762	340	OpenClass	good	bon	جَيِّد	JED		good_ADJ	bon_ADJ	jayXid_ADJ	جميل	جميل	j a m ii l	READY	
13764	340	OpenClass	good	bon	جَيِّد	RIY		good_ADJ	bon_ADJ	jayXid_ADJ	جميل	جميل	j a m ii l	READY	
13768	340	OpenClass	good	bon	جَيِّد	JED		good_ADJ	bon_ADJ	jayXid_ADJ	جيد	جيد	j a y y i d	READY	
13772	340	OpenClass	good	bon	جَيِّد	RIY		good_ADJ	bon_ADJ	jayXid_ADJ	جيد	جيد	j a y y i d	READY	
13778	340	OpenClass	good	bon	جَيِّد	JED		good_ADJ	bon_ADJ	jayXid_ADJ	حلو	حلو	7 i l u	READY	
13780	340	OpenClass	good	bon	جَيِّد	RIY		good_ADJ	bon_ADJ	jayXid_ADJ	حلو	حلو	7 i l u	READY	
13785	340	OpenClass	good	bon	جَيِّد	JED		good_ADJ	bon_ADJ	jayXid_ADJ	روعة	روعة	r a w 3 a	READY	
13786	340	OpenClass	good	bon	جَيِّد	RIY		good_ADJ	bon_ADJ	jayXid_ADJ	روعة	روعة	r a w 3 a	READY	
13789	340	OpenClass	good	bon	جَيِّد	RIY		good_ADJ	bon_ADJ	jayXid_ADJ	زين	زين	z ee n	READY	
13809	340	OpenClass	good	bon	جَيِّد	JED		good_ADJ	bon_ADJ	jayXid_ADJ	كويس	كويس	k w a y y i s	READY	
13811	340	OpenClass	good	bon	جَيِّد	RIY		good_ADJ	bon_ADJ	jayXid_ADJ	كويس	كويس	k w a y y i s	READY	
13822	340	OpenClass	good	bon	جَيِّد	JED		good_ADJ	bon_ADJ	jayXid_ADJ	ممتاز	ممتاز	m u m t aa z	READY	
13823	340	OpenClass	good	bon	جَيِّد	RIY		good_ADJ	bon_ADJ	jayXid_ADJ	ممتاز	ممتاز	m u m t aa z	READY	
13848	342	OpenClass	key	clé	مِفْتاح	JED		key_NOUN	clé_NOUN	mifotAH_NOUN	مفتاح	مفتاح	m i f t aa 7	READY	
13851	342	OpenClass	key	clé	مِفْتاح	RIY		key_NOUN	clé_NOUN	mifotAH_NOUN	مفتاح	مفتاح	m i f t aa 7	READY	
13866	343	MixedClass	do you mind	ça vous déranger	هَلْ تُمانِع	JED		do_VERB you_PRON mind_VERB	ça_VERB vous_PRON déranger_VERB	hal_PART mAnaE_VERB	بالله عليك	ب+ الله على +ك	b i l l aa h # 3 a l ee k	CHECK	
13867	343	MixedClass	do you mind	ça vous déranger	هَلْ تُمانِع	RIY		do_VERB you_PRON mind_VERB	ça_VERB vous_PRON déranger_VERB	hal_PART mAnaE_VERB	بالله عليك	ب+ الله على +ك	b i l l aa h # 3 a l ee k	CHECK	
13871	343	MixedClass	do you mind	ça vous déranger	هَلْ تُمانِع	JED		do_VERB you_PRON mind_VERB	ça_VERB vous_PRON déranger_VERB	hal_PART mAnaE_VERB	عفوا	عفوا	3 a f w a n	READY	
13872	343	MixedClass	do you mind	ça vous déranger	هَلْ تُمانِع	RIY		do_VERB you_PRON mind_VERB	ça_VERB vous_PRON déranger_VERB	hal_PART mAnaE_VERB	عفوا	عفوا	3 a f w a n	READY	
13892	343	MixedClass	do you mind	ça vous déranger	هَلْ تُمانِع	JED		do_VERB you_PRON mind_VERB	ça_VERB vous_PRON déranger_VERB	hal_PART mAnaE_VERB	لا مؤاخذة	لا مؤاخذة	l a # m 2 aa kh a z a	READY	
13893	343	MixedClass	do you mind	ça vous déranger	هَلْ تُمانِع	JED		do_VERB you_PRON mind_VERB	ça_VERB vous_PRON déranger_VERB	hal_PART mAnaE_VERB	لا مؤاخذة	لا مؤاخذة	l aa # m u 2 aa kh a dh a	READY	
13894	343	MixedClass	do you mind	ça vous déranger	هَلْ تُمانِع	JED		do_VERB you_PRON mind_VERB	ça_VERB vous_PRON déranger_VERB	hal_PART mAnaE_VERB	لو تتكرم	لو تتكرم	l a w # t i t k a r r a m	READY	
13895	343	MixedClass	do you mind	ça vous déranger	هَلْ تُمانِع	RIY		do_VERB you_PRON mind_VERB	ça_VERB vous_PRON déranger_VERB	hal_PART mAnaE_VERB	لو تتكرم	لو تتكرم	l a w # t i t k a r r a m	READY	
13896	343	MixedClass	do you mind	ça vous déranger	هَلْ تُمانِع	JED		do_VERB you_PRON mind_VERB	ça_VERB vous_PRON déranger_VERB	hal_PART mAnaE_VERB	لو سمحت	لو سمحت	l a w # s a m a 7 t	READY	
13897	343	MixedClass	do you mind	ça vous déranger	هَلْ تُمانِع	RIY		do_VERB you_PRON mind_VERB	ça_VERB vous_PRON déranger_VERB	hal_PART mAnaE_VERB	لو سمحت	لو سمحت	l a w # s a m a 7 t	READY	
13904	343	MixedClass	do you mind	ça vous déranger	هَلْ تُمانِع	JED		do_VERB you_PRON mind_VERB	ça_VERB vous_PRON déranger_VERB	hal_PART mAnaE_VERB	ممكن	ممكن	m u m k i n	READY	
13905	343	MixedClass	do you mind	ça vous déranger	هَلْ تُمانِع	RIY		do_VERB you_PRON mind_VERB	ça_VERB vous_PRON déranger_VERB	hal_PART mAnaE_VERB	ممكن	ممكن	m u m k i n	READY	
13910	343	MixedClass	do you mind	ça vous déranger	هَلْ تُمانِع	JED		do_VERB you_PRON mind_VERB	ça_VERB vous_PRON déranger_VERB	hal_PART mAnaE_VERB	من فضلك	من فضل +ك	m i n # f a d. l a k	READY	
13911	343	MixedClass	do you mind	ça vous déranger	هَلْ تُمانِع	RIY		do_VERB you_PRON mind_VERB	ça_VERB vous_PRON déranger_VERB	hal_PART mAnaE_VERB	من فضلك	من فضل +ك	m i n # f a d. l a k	READY	
13918	344	OpenClass	problem	problème	مُشْكِلَة	JED		problem_NOUN	problème_NOUN	mucokilap_NOUN	ازمة	ازمة	2 a z m a	READY	
13919	344	OpenClass	problem	problème	مُشْكِلَة	RIY		problem_NOUN	problème_NOUN	mucokilap_NOUN	ازمة	ازمة	2 a z m a	READY	
13924	344	OpenClass	problem	problème	مُشْكِلَة	JED		problem_NOUN	problème_NOUN	mucokilap_NOUN	اشكال	اشكال	2 i sh k aa l	READY	
13927	344	OpenClass	problem	problème	مُشْكِلَة	RIY		problem_NOUN	problème_NOUN	mucokilap_NOUN	اشكال	اشكال	2 i sh k aa l	READY	
13930	344	OpenClass	problem	problème	مُشْكِلَة	JED		problem_NOUN	problème_NOUN	mucokilap_NOUN	اشكالية	اشكالية	2 i sh k aa l i y y a	READY	
13931	344	OpenClass	problem	problème	مُشْكِلَة	RIY		problem_NOUN	problème_NOUN	mucokilap_NOUN	اشكالية	اشكالية	2 i sh k aa l i y y a	READY	
13956	344	OpenClass	problem	problème	مُشْكِلَة	JED		problem_NOUN	problème_NOUN	mucokilap_NOUN	مشكلة	مشكلة	m u sh k i l a	READY	
13959	344	OpenClass	problem	problème	مُشْكِلَة	RIY		problem_NOUN	problème_NOUN	mucokilap_NOUN	مشكلة	مشكلة	m u sh k i l a	READY	
13980	345	OpenClass	bath	baignoire	حَمام	JED		bath_NOUN	baignoire_NOUN	HamAm_NOUN	بانيو	بانيو	b aa n y u	CHECK	Foreign
13993	345	OpenClass	bath	baignoire	حَمام	JED		bath_NOUN	baignoire_NOUN	HamAm_NOUN	حمام	حمام	7 a m m aa m	READY	
13999	345	OpenClass	bath	baignoire	حَمام	RIY		bath_NOUN	baignoire_NOUN	HamAm_NOUN	حمام	حمام	7 a m m aa m	READY	
14006	345	OpenClass	bath	baignoire	حَمام	JED		bath_NOUN	baignoire_NOUN	HamAm_NOUN	دش	دش	d u sh sh	CHECK	Foreign
14007	345	OpenClass	bath	baignoire	حَمام	RIY		bath_NOUN	baignoire_NOUN	HamAm_NOUN	دش	دش	d u sh sh	CHECK	Foreign
14033	346	OpenClass	game	match	مُباراة	RIY		game_NOUN	match_NOUN	mubArAp_NOUN	مباراة	مباراة	m b aa r aa	READY	
14043	346	OpenClass	game	match	مُباراة	JED		game_NOUN	match_NOUN	mubArAp_NOUN	مباراة	مباراة	m u b aa r aa	READY	
14044	346	OpenClass	game	match	مُباراة	RIY		game_NOUN	match_NOUN	mubArAp_NOUN	مباراة	مباراة	m u b aa r aa	READY	
14055	347	OpenClass	include	comprendre	شَمِل	JED		include_VERB	comprendre_VERB	camil_VERB	اتضمن	اتضمن	2 i d. d. a m m a n	READY	
14057	347	OpenClass	include	comprendre	شَمِل	RIY		include_VERB	comprendre_VERB	camil_VERB	اتضمن	اتضمن	2 i d. d. a m m a n	READY	
14060	347	OpenClass	include	comprendre	شَمِل	JED		include_VERB	comprendre_VERB	camil_VERB	احتوى	احتوى	2 i 7 t a w a	READY	
14062	347	OpenClass	include	comprendre	شَمِل	RIY		include_VERB	comprendre_VERB	camil_VERB	احتوى	احتوى	2 i 7 t a w a	READY	
14070	347	OpenClass	include	comprendre	شَمِل	JED		include_VERB	comprendre_VERB	camil_VERB	اشتمل	اشتمل	2 i sh t a m a l	READY	
14072	347	OpenClass	include	comprendre	شَمِل	RIY		include_VERB	comprendre_VERB	camil_VERB	اشتمل	اشتمل	2 i sh t a m a l	READY	
14101	347	OpenClass	include	comprendre	شَمِل	JED		include_VERB	comprendre_VERB	camil_VERB	شمل	شمل	sh i m i l	READY	
14103	347	OpenClass	include	comprendre	شَمِل	RIY		include_VERB	comprendre_VERB	camil_VERB	شمل	شمل	sh i m i l	READY	
14112	347	OpenClass	include	comprendre	شَمِل	JED		include_VERB	comprendre_VERB	camil_VERB	ضم	ضم	d. a m m	READY	
14114	347	OpenClass	include	comprendre	شَمِل	RIY		include_VERB	comprendre_VERB	camil_VERB	ضم	ضم	d. a m m	READY	
14128	347	OpenClass	include	comprendre	شَمِل	JED		include_VERB	comprendre_VERB	camil_VERB	فيه	في +ه	f ii h	READY	
14129	347	OpenClass	include	comprendre	شَمِل	RIY		include_VERB	comprendre_VERB	camil_VERB	فيه	في +ه	f ii h	READY	
14141	348	OpenClass	milk	lait	لَبَن	JED		milk_NOUN	lait_NOUN	laban_NOUN	حليب	حليب	7 a l ii b	READY	
14145	348	OpenClass	milk	lait	لَبَن	RIY		milk_NOUN	lait_NOUN	laban_NOUN	حليب	حليب	7 a l ii b	READY	
14158	348	OpenClass	milk	lait	لَبَن	JED		milk_NOUN	lait_NOUN	laban_NOUN	لبن	لبن	l a b a n	READY	
14161	348	OpenClass	milk	lait	لَبَن	RIY		milk_NOUN	lait_NOUN	laban_NOUN	لبن	لبن	l a b a n	READY	
14169	349	OpenClass	hot	chaud	ساخِن	JED		hot_ADJ	chaud_ADJ	sAxin_ADJ	حار	حار	7 aa r r	READY	
14172	349	OpenClass	hot	chaud	ساخِن	RIY		hot_ADJ	chaud_ADJ	sAxin_ADJ	حار	حار	7 aa r r	READY	
14179	349	OpenClass	hot	chaud	ساخِن	JED		hot_ADJ	chaud_ADJ	sAxin_ADJ	حامي	حامي	7 aa m i	READY	
14219	349	OpenClass	hot	chaud	ساخِن	JED		hot_ADJ	chaud_ADJ	sAxin_ADJ	نار	نار	n aa r	READY	
14222	349	OpenClass	hot	chaud	ساخِن	RIY		hot_ADJ	chaud_ADJ	sAxin_ADJ	نار	نار	n aa r	READY	
14241	350	OpenClass	office	bureau	مَكْتَب	JED		office_NOUN	bureau_NOUN	makotab_NOUN	ديوان	ديوان	d ii w aa n	READY	
14243	350	OpenClass	office	bureau	مَكْتَب	RIY		office_NOUN	bureau_NOUN	makotab_NOUN	ديوان	ديوان	d ii w aa n	READY	
14257	350	OpenClass	office	bureau	مَكْتَب	JED		office_NOUN	bureau_NOUN	makotab_NOUN	مكتب	مكتب	m a k t a b	READY	
14262	350	OpenClass	office	bureau	مَكْتَب	RIY		office_NOUN	bureau_NOUN	makotab_NOUN	مكتب	مكتب	m a k t a b	READY	
14276	351	OpenClass	hand	main	يَد	JED		hand_NOUN	main_NOUN	yad_NOUN	ايد	ايد	2 ii d	READY	
14280	351	OpenClass	hand	main	يَد	RIY		hand_NOUN	main_NOUN	yad_NOUN	ايد	ايد	2 ii d	READY	
14288	351	OpenClass	hand	main	يَد	JED		hand_NOUN	main_NOUN	yad_NOUN	يد	يد	y a d d	READY	
14289	351	OpenClass	hand	main	يَد	RIY		hand_NOUN	main_NOUN	yad_NOUN	يد	يد	y a d d	READY	
14316	352	OpenClass	return	retour	عَوْدَة	JED		return_NOUN	retour_NOUN	Eawodap_NOUN	رجعة	رجعة	r a j 3 a	READY	
14319	352	OpenClass	return	retour	عَوْدَة	RIY		return_NOUN	retour_NOUN	Eawodap_NOUN	رجعة	رجعة	r a j 3 a	READY	
14333	352	OpenClass	return	retour	عَوْدَة	JED		return_NOUN	retour_NOUN	Eawodap_NOUN	رجوع	رجوع	r u j uu 3	READY	
14335	352	OpenClass	return	retour	عَوْدَة	RIY		return_NOUN	retour_NOUN	Eawodap_NOUN	رجوع	رجوع	r u j uu 3	READY	
14341	352	OpenClass	return	retour	عَوْدَة	JED		return_NOUN	retour_NOUN	Eawodap_NOUN	ردة	ردة	r a d d a	READY	
14343	352	OpenClass	return	retour	عَوْدَة	RIY		return_NOUN	retour_NOUN	Eawodap_NOUN	ردة	ردة	r a d d a	READY	
14354	352	OpenClass	return	retour	عَوْدَة	RIY		return_NOUN	retour_NOUN	Eawodap_NOUN	عودة	عودة	3 oo d a	READY	
14370	353	OpenClass	elevator	ascenseur	مِصْعَد	JED		elevator_NOUN	ascenseur_NOUN	miSoEad_NOUN	اسنسير	اسنسير	2 a s. a n s. ee r	CHECK	Foreign
14372	353	OpenClass	elevator	ascenseur	مِصْعَد	RIY		elevator_NOUN	ascenseur_NOUN	miSoEad_NOUN	اسنسير	اسنسير	2 a s. a n s. ee r	CHECK	Foreign
14394	353	OpenClass	elevator	ascenseur	مِصْعَد	JED		elevator_NOUN	ascenseur_NOUN	miSoEad_NOUN	مصعد	مصعد	m i s. 3 a d	READY	
14397	353	OpenClass	elevator	ascenseur	مِصْعَد	RIY		elevator_NOUN	ascenseur_NOUN	miSoEad_NOUN	مصعد	مصعد	m i s. 3 a d	READY	
14403	354	OpenClass	business	affaire	عَمَل	JED		business_NOUN	affaire_NOUN	Eamal_NOUN	بزنس	بزنس	b i z n i s	CHECK	Foreign
14407	354	OpenClass	business	affaire	عَمَل	RIY		business_NOUN	affaire_NOUN	Eamal_NOUN	بزنس	بزنس	b i z n i s	CHECK	Foreign
14411	354	OpenClass	business	affaire	عَمَل	JED		business_NOUN	affaire_NOUN	Eamal_NOUN	حاجة	حاجة	7 aa j a	READY	
14426	354	OpenClass	business	affaire	عَمَل	JED		business_NOUN	affaire_NOUN	Eamal_NOUN	شغل	شغل	sh u gh l	READY	
14428	354	OpenClass	business	affaire	عَمَل	RIY		business_NOUN	affaire_NOUN	Eamal_NOUN	شغل	شغل	sh u gh l	READY	
14439	354	OpenClass	business	affaire	عَمَل	JED		business_NOUN	affaire_NOUN	Eamal_NOUN	شغلانة	شغلانة	sh u gh l aa n a	READY	
14440	354	OpenClass	business	affaire	عَمَل	RIY		business_NOUN	affaire_NOUN	Eamal_NOUN	شغلانة	شغلانة	sh u gh l aa n a	READY	
14441	354	OpenClass	business	affaire	عَمَل	JED		business_NOUN	affaire_NOUN	Eamal_NOUN	شغلة	شغلة	sh a gh l a	READY	
14442	354	OpenClass	business	affaire	عَمَل	RIY		business_NOUN	affaire_NOUN	Eamal_NOUN	شغلة	شغلة	sh a gh l a	READY	
14459	354	OpenClass	business	affaire	عَمَل	JED		business_NOUN	affaire_NOUN	Eamal_NOUN	عمل	عمل	3 a m a l	READY	
14462	354	OpenClass	business	affaire	عَمَل	RIY		business_NOUN	affaire_NOUN	Eamal_NOUN	عمل	عمل	3 a m a l	READY	
14469	355	OpenClass	find	trouver	وَجَد	JED		find_VERB	trouver_VERB	wajad_VERB	حصل	حصل	7 a s. s. a l	READY	
14471	355	OpenClass	find	trouver	وَجَد	RIY		find_VERB	trouver_VERB	wajad_VERB	حصل	حصل	7 a s. s. a l	READY	
14474	355	OpenClass	find	trouver	وَجَد	JED		find_VERB	trouver_VERB	wajad_VERB	حصل على	حصل على	7 a s. s. a l # 3 a l a	READY	
14495	355	OpenClass	find	trouver	وَجَد	JED		find_VERB	trouver_VERB	wajad_VERB	لقى	لقى	l a g a	READY	
14496	355	OpenClass	find	trouver	وَجَد	RIY		find_VERB	trouver_VERB	wajad_VERB	لقى	لقى	l a g a	READY	
14516	355	OpenClass	find	trouver	وَجَد	JED		find_VERB	trouver_VERB	wajad_VERB	لقي	لقي	l i g i	READY	
14523	356	OpenClass	stop	arrêter	تَوَقَّف	JED		stop_VERB	arrêter_VERB	tawaqXaf_VERB	اتوقف	اتوقف	2 i t w a g g a f	READY	
14524	356	OpenClass	stop	arrêter	تَوَقَّف	RIY		stop_VERB	arrêter_VERB	tawaqXaf_VERB	اتوقف	اتوقف	2 i t w a g g a f	READY	
14530	356	OpenClass	stop	arrêter	تَوَقَّف	JED		stop_VERB	arrêter_VERB	tawaqXaf_VERB	بطل	بطل	b a t. t. a l	READY	
14531	356	OpenClass	stop	arrêter	تَوَقَّف	RIY		stop_VERB	arrêter_VERB	tawaqXaf_VERB	بطل	بطل	b a t. t. a l	READY	
14568	356	OpenClass	stop	arrêter	تَوَقَّف	JED		stop_VERB	arrêter_VERB	tawaqXaf_VERB	وقف	وقف	w a g g a f	READY	
14569	356	OpenClass	stop	arrêter	تَوَقَّف	RIY		stop_VERB	arrêter_VERB	tawaqXaf_VERB	وقف	وقف	w a g g a f	READY	
14632	357	OpenClass	wallet	portefeuille	مَحْفَظَة	RIY		wallet_NOUN	portefeuille_NOUN	maHofaZap_NOUN	محفظة	محفظة	m i 7 f a dh. a	READY	
14633	357	OpenClass	wallet	portefeuille	مَحْفَظَة	JED		wallet_NOUN	portefeuille_NOUN	maHofaZap_NOUN	محفظة	محفظة	m i 7 f a z. a	READY	
